FROM,BYTES,PROTOCOL,ID,GEN_TIME,REC_TIME,BODY
car1,441,CAM,177,6.8,6.9,"{'station_id': 0.5341040893799072, 'leader': None, 'speed': 11.458761574074078, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-15.392903935185196, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,178,6.8,6.9,"{'station_id': 0.19258779185601949, 'leader': 'car1', 'speed': 8.948569623844342, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [16.653282285304257, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,440,CAM,179,6.9,7.0,"{'station_id': 0.9936657729567845, 'leader': None, 'speed': 11.008761574074077, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-14.29202777777779, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,180,6.9,7.0,"{'station_id': 0.6528035710132731, 'leader': 'car1', 'speed': 8.498569623844343, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [15.803425322919821, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,440,CAM,181,7.0,7.1,"{'station_id': 0.9424899289475936, 'leader': None, 'speed': 10.558761574074078, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-13.236151620370379, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,182,7.0,7.1,"{'station_id': 0.550867118916961, 'leader': 'car1', 'speed': 8.048569623844342, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [14.998568360535387, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,183,7.1,7.2,"{'station_id': 0.4517888559335901, 'leader': None, 'speed': 10.108761574074077, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-12.22527546296297, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,184,7.1,7.2,"{'station_id': 0.7360237239066235, 'leader': 'car1', 'speed': 7.598569623844344, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [14.238711398150954, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,185,7.2,7.3,"{'station_id': 0.4727623518610571, 'leader': None, 'speed': 9.658761574074076, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-11.259399305555569, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,186,7.2,7.3,"{'station_id': 0.36577534125663225, 'leader': 'car1', 'speed': 7.148569623844344, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [13.523854435766523, 1.6, 0], 'elevation': 0, 'heading': 0}}"
