STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
209,20.9,99.44,"(None, None)",-64.0,0,0,0,0
210,21.0,99.94,"(None, None)",-64.0,0,0,0,0
211,21.1,100.44,"(None, None)",-64.0,0,0,0,0
212,21.2,100.94,"(None, None)",-64.0,0,0,0,0
213,21.3,101.44,"(None, None)",-64.0,0,0,0,0
214,21.4,101.94,"(None, None)",-64.0,0,0,0,0
215,21.5,102.44,"(None, None)",-64.0,0,0,0,0
216,21.6,102.94,"(None, None)",-64.0,0,0,0,0
217,21.7,103.44,"(None, None)",-64.0,0,0,0,0
218,21.8,103.94,"(None, None)",-65.0,0,0,0,0
219,21.9,104.44,"(None, None)",-65.0,0,0,0,0
220,22.0,104.94,"(None, None)",-65.0,0,0,0,0
221,22.1,105.44,"(None, None)",-65.0,0,0,0,0
222,22.2,105.94,"(None, None)",-65.0,0,1,0,451
223,22.3,106.466,"(None, None)",-65.0,0,1,0,451
224,22.4,107.01799999999999,"(None, None)",-65.0,0,1,0,451
225,22.5,107.59599999999999,"(None, None)",-65.0,0,1,0,451
226,22.6,108.19999999999999,"(None, None)",-66.0,0,1,0,451
227,22.7,108.82999999999998,"(None, None)",-66.0,0,0,0,0
228,22.8,109.48599999999999,"(None, None)",-66.0,0,0,0,0
229,22.9,110.16799999999999,"(None, None)",-66.0,0,0,0,0
230,23.0,110.87599999999999,"(None, None)",-66.0,0,0,0,0
231,23.1,111.60999999999999,"(None, None)",-67.0,0,0,0,0
232,23.2,112.36999999999999,"(None, None)",-67.0,0,0,0,0
233,23.3,113.15599999999999,"(None, None)",-67.0,0,0,0,0
234,23.4,113.96799999999999,"(None, None)",-67.0,0,0,0,0
235,23.5,114.806,"(None, None)",-68.0,0,0,0,0
236,23.6,115.66999999999999,"(None, None)",-68.0,0,0,0,0
237,23.7,116.56,"(None, None)",-68.0,0,0,0,0
238,23.8,117.476,"(None, None)",-69.0,0,0,0,0
239,23.9,118.41799999999999,"(None, None)",-69.0,0,0,0,0
240,24.0,119.386,"(None, None)",-69.0,0,0,0,0
241,24.1,120.38,"(None, None)",-70.0,0,0,0,0
242,24.2,121.39999999999999,"(None, None)",-70.0,0,0,0,0
243,24.3,122.446,"(None, None)",-70.0,0,0,0,0
244,24.4,123.518,"(None, None)",-71.0,0,0,0,0
245,24.5,124.61599999999999,"(None, None)",-71.0,0,0,0,0
246,24.6,125.74,"(None, None)",-71.0,0,0,0,0
247,24.7,126.88999999999999,"(None, None)",-72.0,0,0,0,0
248,24.8,128.06599999999997,"(None, None)",-72.0,0,0,0,0
249,24.9,129.26799999999997,"(None, None)",-73.0,0,0,0,0
250,25.0,130.49599999999998,"(None, None)",-73.0,0,0,0,0
251,25.1,131.75,"(None, None)",-74.0,0,0,0,0
252,25.2,133.02999999999997,"(None, None)",-74.0,0,0,0,0
253,25.3,134.33599999999998,"(None, None)",-74.0,0,0,0,0
254,25.4,135.66799999999998,"(None, None)",-75.0,0,0,0,0
255,25.5,137.02599999999998,"(None, None)",-75.0,0,0,0,0
256,25.6,138.40999999999997,"(None, None)",-76.0,0,0,0,0
257,25.7,139.82,"(None, None)",-76.0,0,0,0,0
258,25.8,141.25599999999997,"(None, None)",-77.0,0,0,0,0
259,25.9,142.71799999999996,"(None, None)",-77.0,0,0,0,0
260,26.0,144.190308707316,"(None, None)",-78.0,0,0,0,0
261,26.1,145.66261741463202,"(None, None)",-78.0,0,0,0,0
262,26.2,147.13492612194804,"(None, None)",-79.0,0,0,0,0
263,26.3,148.60723482926406,"(None, None)",-79.0,0,0,0,0
264,26.4,150.07954353658008,"(None, None)",-79.0,0,0,0,0
265,26.5,151.5518522438961,"(None, None)",-80.0,0,0,0,0
266,26.6,153.02416095121214,"(None, None)",-80.0,0,0,0,0
267,26.7,154.49646965852816,"(None, None)",-81.0,0,0,0,0
268,26.8,155.96877836584417,"(None, None)",-81.0,0,0,0,0
269,26.9,157.4410870731602,"(None, None)",-81.0,0,0,0,0
270,27.0,158.9133957804762,"(None, None)",-82.0,0,0,0,0
271,27.1,160.38570448779222,"(None, None)",-82.0,0,0,0,0
272,27.2,161.85801319510824,"(None, None)",-83.0,0,0,0,0
273,27.3,163.33032190242426,"(None, None)",-83.0,0,0,0,0
274,27.4,164.8026306097403,"(None, None)",-83.0,0,0,0,0
275,27.5,166.27493931705632,"(None, None)",-84.0,0,0,0,0
276,27.6,167.74724802437234,"(None, None)",-84.0,0,0,0,0
277,27.7,169.21955673168836,"(None, None)",-84.0,0,0,0,0
278,27.8,170.69186543900437,"(None, None)",-85.0,0,0,0,0
279,27.9,172.1641741463204,"(None, None)",-85.0,0,0,0,0
280,28.0,173.6364828536364,"(None, None)",-85.0,0,0,0,0
281,28.1,175.10879156095245,"(None, None)",-86.0,0,0,0,0
282,28.2,176.58110026826847,"(None, None)",-86.0,0,0,0,0
283,28.3,178.0534089755845,"(None, None)",-86.0,0,0,0,0
284,28.4,179.5257176829005,"(None, None)",-87.0,0,0,0,0
285,28.5,180.99802639021652,"(None, None)",-87.0,0,0,0,0
286,28.6,182.47033509753254,"(None, None)",-87.0,0,0,0,0
287,28.7,183.9426438048486,"(None, None)",-88.0,0,0,0,0
288,28.8,185.4149525121646,"(None, None)",-88.0,0,0,0,0
289,28.9,186.88726121948062,"(None, None)",-88.0,0,0,0,0
290,29.0,188.35956992679667,"(None, None)",-89.0,0,0,0,0
291,29.1,189.83187863411268,"(None, None)",-89.0,0,0,0,0
292,29.2,191.3041873414287,"(None, None)",-89.0,0,0,0,0
293,29.3,192.77649604874472,"(None, None)",-89.0,0,0,0,0
294,29.4,194.24880475606074,"(None, None)",0,0,0,0,0
