STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
171,17.1,56.02865443408016,"('car1', 16.911345565919838)",0,0,0,0,0
172,17.2,56.991084936206605,"('car1', 16.448915063793393)",0,0,0,0,0
173,17.3,57.938598325361234,"('car1', 16.001401674638764)",0,0,0,0,0
174,17.4,58.87127838118252,"('car1', 15.568721618817474)",0,1,0,413,0
175,17.5,59.78953576847644,"(None, None)",0,1,0,415,0
176,17.6,60.73379315577036,"(None, None)",0,1,0,414,0
177,17.7,61.70405054306427,"(None, None)",0,1,0,414,0
178,17.8,62.70030793035819,"(None, None)",0,1,0,415,0
179,17.9,63.722565317652105,"(None, None)",0,1,0,413,0
180,18.0,64.77082270494603,"(None, None)",0,1,0,414,0
181,18.1,65.84508009223994,"(None, None)",0,1,0,413,0
182,18.2,66.94533747953385,"(None, None)",0,1,0,413,0
183,18.3,68.07159486682777,"(None, None)",0,1,0,415,0
184,18.4,69.22385225412168,"(None, None)",0,1,0,413,0
185,18.5,70.40210964141559,"(None, None)",0,1,0,414,0
186,18.6,71.60636702870951,"(None, None)",0,1,0,413,0
187,18.7,72.83662441600342,"(None, None)",0,1,0,414,0
188,18.8,74.09288180329733,"(None, None)",0,1,0,414,0
189,18.9,75.37513919059126,"(None, None)",0,1,0,413,0
190,19.0,76.67844606071289,"(None, None)",0,1,0,413,0
191,19.1,77.98175293083452,"(None, None)",0,1,0,411,0
192,19.2,79.28505980095613,"(None, None)",0,1,0,413,0
193,19.3,80.58836667107778,"(None, None)",0,1,0,414,0
194,19.4,81.8916735411994,"(None, None)",0,1,0,413,0
195,19.5,83.19498041132104,"(None, None)",0,1,0,414,0
196,19.6,84.49828728144266,"(None, None)",0,1,0,413,0
197,19.7,85.8015941515643,"(None, None)",0,1,0,414,0
198,19.8,87.10490102168592,"(None, None)",0,1,0,413,0
199,19.9,88.40820789180756,"(None, None)",0,1,0,413,0
200,20.0,89.71151476192918,"(None, None)",0,1,0,414,0
201,20.1,91.01482163205083,"(None, None)",0,1,0,412,0
202,20.2,92.31812850217244,"(None, None)",0,1,0,414,0
203,20.3,93.62143537229409,"(None, None)",0,1,0,415,0
204,20.4,94.9247422424157,"(None, None)",0,1,0,413,0
205,20.5,96.22804911253733,"(None, None)",0,1,0,414,0
206,20.6,97.53135598265897,"(None, None)",0,1,0,414,0
207,20.7,98.8346628527806,"(None, None)",0,1,0,416,0
208,20.8,100.13796972290221,"(None, None)",0,1,0,414,0
209,20.9,101.44127659302384,"(None, None)",0,1,0,415,0
210,21.0,102.74458346314547,"(None, None)",0,1,0,414,0
211,21.1,104.0478903332671,"(None, None)",0,1,0,414,0
212,21.2,105.35119720338872,"(None, None)",0,1,0,415,0
213,21.3,106.65450407351035,"(None, None)",0,1,0,415,0
214,21.4,107.95781094363198,"(None, None)",0,1,0,414,0
215,21.5,109.26111781375361,"(None, None)",0,1,0,415,0
216,21.6,110.56442468387525,"(None, None)",0,1,0,415,0
217,21.7,111.86773155399686,"(None, None)",0,1,0,415,0
218,21.8,113.17103842411849,"(None, None)",0,1,0,415,0
219,21.9,114.47434529424012,"(None, None)",0,1,0,416,0
220,22.0,115.77765216436174,"(None, None)",0,1,0,415,0
221,22.1,117.08095903448337,"(None, None)",0,1,0,416,0
222,22.2,118.384265904605,"(None, None)",0,1,0,414,0
223,22.3,119.68757277472663,"(None, None)",0,1,0,414,0
224,22.4,120.99087964484826,"(None, None)",0,1,0,414,0
225,22.5,122.29418651496988,"(None, None)",0,1,0,413,0
226,22.6,123.59749338509151,"(None, None)",0,1,0,415,0
227,22.7,124.90080025521314,"(None, None)",0,1,0,415,0
228,22.8,126.20410712533476,"(None, None)",0,1,0,414,0
229,22.9,127.5074139954564,"(None, None)",0,1,0,415,0
230,23.0,128.81072086557802,"(None, None)",0,1,0,414,0
231,23.1,130.11402773569966,"(None, None)",0,1,0,414,0
232,23.2,131.41733460582128,"(None, None)",0,1,0,414,0
233,23.3,132.72064147594293,"(None, None)",0,1,0,414,0
234,23.4,134.02394834606454,"(None, None)",0,1,0,414,0
235,23.5,135.3272552161862,"(None, None)",0,1,0,415,0
236,23.6,136.6305620863078,"(None, None)",0,1,0,414,0
237,23.7,137.93386895642945,"(None, None)",0,0,0,0,0
238,23.8,139.23717582655107,"(None, None)",0,0,0,0,0
239,23.9,140.5404826966727,"(None, None)",0,0,0,0,0
240,24.0,141.84378956679433,"(None, None)",0,0,0,0,0
241,24.1,143.14709643691597,"(None, None)",0,0,0,0,0
242,24.2,144.4504033070376,"(None, None)",0,0,0,0,0
243,24.3,145.75371017715923,"(None, None)",0,0,0,0,0
244,24.4,147.05701704728085,"(None, None)",0,0,0,0,0
245,24.5,148.36032391740247,"(None, None)",0,0,0,0,0
246,24.6,149.6636307875241,"(None, None)",0,0,0,0,0
247,24.7,150.96693765764573,"(None, None)",0,0,0,0,0
248,24.8,152.27024452776737,"(None, None)",0,0,0,0,0
249,24.9,153.573551397889,"(None, None)",0,0,0,0,0
250,25.0,154.8768582680106,"(None, None)",0,0,0,0,0
251,25.1,156.18016513813225,"(None, None)",0,0,0,0,0
252,25.2,157.48347200825387,"(None, None)",0,0,0,0,0
253,25.3,158.7867788783755,"(None, None)",0,0,0,0,0
254,25.4,160.09008574849713,"(None, None)",0,0,0,0,0
255,25.5,161.39339261861875,"(None, None)",0,0,0,0,0
256,25.6,162.69669948874036,"(None, None)",0,0,0,0,0
257,25.7,164.000006358862,"(None, None)",0,0,0,0,0
258,25.8,165.30331322898363,"(None, None)",0,0,0,0,0
259,25.9,166.60662009910527,"(None, None)",0,0,0,0,0
260,26.0,167.9099269692269,"(None, None)",0,0,0,0,0
261,26.1,169.2132338393485,"(None, None)",0,0,0,0,0
262,26.2,170.51654070947015,"(None, None)",0,0,0,0,0
263,26.3,171.81984757959177,"(None, None)",0,0,0,0,0
264,26.4,173.1231544497134,"(None, None)",0,0,0,0,0
265,26.5,174.42646131983503,"(None, None)",0,0,0,0,0
266,26.6,175.72976818995664,"(None, None)",0,0,0,0,0
267,26.7,177.0330750600783,"(None, None)",0,0,0,0,0
268,26.8,178.3363819301999,"(None, None)",0,0,0,0,0
269,26.9,179.63968880032155,"(None, None)",0,0,0,0,0
270,27.0,180.94299567044317,"(None, None)",0,0,0,0,0
271,27.1,182.24630254056478,"(None, None)",0,0,0,0,0
272,27.2,183.54960941068643,"(None, None)",0,0,0,0,0
273,27.3,184.85291628080807,"(None, None)",0,0,0,0,0
274,27.4,186.1562231509297,"(None, None)",0,0,0,0,0
275,27.5,187.4595300210513,"(None, None)",0,0,0,0,0
276,27.6,188.76283689117295,"(None, None)",0,0,0,0,0
277,27.7,190.0661437612946,"(None, None)",0,0,0,0,0
278,27.8,191.3694506314162,"(None, None)",0,0,0,0,0
279,27.9,192.67275750153783,"(None, None)",0,0,0,0,0
280,28.0,193.97606437165948,"(None, None)",0,0,0,0,0
