FROM,BYTES,PROTOCOL,ID,GEN_TIME,REC_TIME,BODY
car2,426,CAM,248,10.4,10.5,"{'station_id': 0.06024248585986125, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,427,CAM,250,10.5,10.6,"{'station_id': 0.5373022057701661, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,252,10.6,10.7,"{'station_id': 0.37741959303286987, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,254,10.7,10.8,"{'station_id': 0.6592086091512183, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,256,10.8,10.9,"{'station_id': 0.07722191462807892, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,427,CAM,258,10.9,11.0,"{'station_id': 0.7773427581849293, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,260,11.0,11.1,"{'station_id': 0.22683892232837033, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,262,11.1,11.2,"{'station_id': 0.11670952319679917, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,264,11.2,11.3,"{'station_id': 0.13297620713525005, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,266,11.3,11.4,"{'station_id': 0.11615902332412742, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
